show_id,type,title,director,cast,country,release_year,listed_in
81213884,Movie,Zed Plus,Chandra Prakash Dwivedi,"Adil Hussain, Mona Singh, K.K. Raina, Sanjay Mishra, Anil Rastogi, Ravi Jhankal, Kulbhushan Kharbanda, Ekavali Khanna, Mukesh Tiwari, Vinod Acharya",India,2014,"Comedies, Dramas, International Movies"
81045989,Movie,Bill Hicks: One Night Stand,John Fortenberry,Bill Hicks,United Kingdom,1991,Stand-Up Comedy
81045990,Movie,Bill Hicks: Reflections,,"Bill Hicks, Steve Hicks",,2015,Documentaries
70059483,Movie,Bill Hicks: Relentless,Chris Bould,Bill Hicks,United Kingdom,1992,Stand-Up Comedy
80108207,Movie,Bill Hicks: Revelations,Chris Bould,Bill Hicks,United Kingdom,1993,Stand-Up Comedy
70043231,Movie,Bill Hicks: Sane Man,"Kevin Booth, David Johndrow",Bill Hicks,United States,1989,Stand-Up Comedy
81020868,TV Show,Conan Without Borders,,,United States,2018,"Docuseries, TV Comedies"
81029634,TV Show,For the Win,,Brodie Smith,,2017,Reality TV
81045515,Movie,Gina Yashere: Laughing to America,Paul M. Green,Gina Yashere,,2013,Stand-Up Comedy
81045517,Movie,Gina Yashere: Skinny B*tch,,Gina Yashere,United Kingdom,2008,Stand-Up Comedy
81032812,TV Show,Inst@famous,,,United Kingdom,2018,Reality TV
80232095,Movie,Mexicanos de Bronce,Julio Fernández Talamantes,,Mexico,2016,"Documentaries, International Movies, Music & Musicals"
60004393,Movie,Sam Kinison: Breaking the Rules,Walter C. Miller,Sam Kinison,United States,1987,Stand-Up Comedy
70026468,Movie,Sam Kinison: Family Entertainment Hour,Walter C. Miller,Sam Kinison,United States,1991,Stand-Up Comedy
81045512,Movie,Sam Kinison: Live in Vegas,Walter C. Miller,Sam Kinison,,1991,Stand-Up Comedy
81045513,Movie,Sam Kinison: The Scream Continues,,Sam Kinison,United States,2016,Documentaries
81034612,Movie,Secrets in the Hot Spring,,"Chang Ting-hu, Hong Yan-xiang, Lin He Xuan, Kuo Shu-yao, Law Kar-Ying, Mimi Chu",Taiwan,2018,"Comedies, Horror Movies, International Movies"
81029647,TV Show,Slobby's World,,Robert Hall,United States,2018,Reality TV
81026251,Movie,Taylor Swift reputation Stadium Tour,Paul Dugdale,Taylor Swift,,2018,Music & Musicals
81031650,Movie,The Bill Murray Stories: Life Lessons Learned From a Mythical Man,Tommy Avallone,"Tommy Avallone, Bill Murray, Joel Murray, Peter Farrelly",United States,2018,Documentaries
81006261,Movie,The Seven Deadly Sins the Movie: Prisoners of the Sky,Noriyuki Abe,"Yuki Kaji, Sora Amamiya, Misaki Kuno, Aoi Yuki, Tatsuhisa Suzuki, Jun Fukuyama, Yuhei Takagi, Maaya Sakamoto, Tomokazu Sugita, Tsubasa Yonaga, Haruka Tomatsu, Reiko Suzuki, Akio Otsuka, Toshiyuki Morikawa, Yoko Hikasa, Toru Sakurai, Masuo Amada, Takaya Kuroda, Silk Road",Japan,2018,"Action & Adventure, Anime Features, International Movies"
81045509,Movie,Tim Allen: Men Are Pigs,Ellen Brown,Tim Allen,United States,1990,Stand-Up Comedy
81045510,Movie,Tim Allen: ReWires America,,Tim Allen,United States,1991,Stand-Up Comedy
70298389,Movie,Tim Minchin And The Heritage Orchestra Live,Matt Askem,"Tim Minchin, Jules Buckley",United Kingdom,2011,"Music & Musicals, Stand-Up Comedy"
81045530,Movie,Tim Minchin: So F**king Rock,Matt Askem,Tim Minchin,United Kingdom,2008,"Music & Musicals, Stand-Up Comedy"
81045511,Movie,Todd Glass: Stand-Up Special,Jay Chapman,Todd Glass,United States,2012,Stand-Up Comedy
70266169,Movie,Tom Papa Live in New York City,Rob Zombie,Tom Papa,United States,2011,Stand-Up Comedy
80198350,TV Show,Bat Pat,,"Rosa Romay, Alberto Escobal, Jaime de Diego, Josu Cubero",Italy,2016,Kids' TV
80190585,Movie,Blurred Lines: Inside the Art World,Barry Avrich,,Canada,2017,Documentaries
80210716,Movie,Born Strong,"Gary Cohen, Ross Hockrow","Eddie Hall, Hafþór Júlíus Björnsson, Brian Shaw, Zydrunas Savickas",United States,2017,"Documentaries, Sports Movies"
80230402,TV Show,Dave Chappelle: Equanimity & The Bird Revelation,Stan Lathan,Dave Chappelle,United States,2017,"Stand-Up Comedy & Talk Shows, TV Comedies"
70205634,TV Show,El Chavo,,"Roberto Gómez Bolaños, María Antonieta de las Nieves, Carlos Villagrán, Florinda Meza García, Angelines Fernández Abad, Rubén Aguirre Fuentes, Edgar Vivar, Ramón Gómez Valdez de Castillo",Mexico,1979,"Classic & Cult TV, Kids' TV, Spanish-Language TV Shows"
80230465,Movie,Elles étaient en guerre (1914-1918),"Fabien Beziat, Hugues Nancy",Nathalie Baye,France,2014,"Documentaries, International Movies"
80144691,Movie,Elles ont toutes une histoire,Nils Tavernier,,,2016,"Documentaries, International Movies"
80168234,Movie,Fun Mom Dinner,Alethea Jones,"Katie Aselton, Toni Collette, Bridget Everett, Molly Shannon, Adam Scott, Rob Huebel, Adam Levine, Paul Rust",United States,2017,"Comedies, International Movies"
80221778,TV Show,Geronimo Stilton,Guy Vasilovich,"Brian Drummond, Erin Mathews, Richard Ian Cox, Sarah Edmondson, Moneca Stori","Italy, Canada, France",2011,"Kids' TV, TV Comedies"
80184972,Movie,Ghost House,Rich Ragsdale,"Scout Taylor-Compton, James Landry Hébert, Mark Boone Junior, Michael S. New, Russell Geoffrey Banks, Rich Lee Gray, Elana Krausz, Kevin Ragsdale, Wen-Chu Yang, Katrina Grey","Thailand, United States",2017,Horror Movies
80029102,TV Show,Lo que la vida me robó,,"Angelique Boyer, Sebastián Rulli, Luis Roberto Guzmán, Osvaldo Benavides, Daniela Castro, Ana Bertha Espín, Gabriela Rivero, Alejandro Ávila, Alejandra García, Carlos de la Mota, Sergio Sendel, Ferdinando Valencia, Grettell Valdez, Verónica Jaspeado, Margarita Magaña, Alexis Ayala, Alejandra Procuna, Juan Carlos Barreto",Mexico,2013,"Crime TV Shows, International TV Shows, Romantic TV Shows"
80208084,Movie,Numbered,"Dana Doron, Uriel Sinai",,Israel,2012,"Documentaries, International Movies"
70205710,TV Show,Rebelde,,"Anahí, Dulce María, Alfonso Herrera, Christopher Von Uckermann, Maite Perroni, Christian Chávez, Juan Ferrara, Ninel Conde, Leticia Perdigón, Enrique Rocha",Mexico,2004,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
70205714,TV Show,Rubi,,"Bárbara Mori, Eduardo Santamarina, Sebastián Rulli, Jacqueline Bracamontes, Ana Martín, Yadhira Carrillo, Miguel Pizarro, Manuel Landeta, Antonio Medellin, Ana Bertha Espín, José Elías Moreno, Olivia Bucio",Mexico,2004,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
70236010,TV Show,Teresa,,"Angelique Boyer, Sebastián Rulli, Aarón Díaz, Cynthia Klitbo, Ana Brenda Contreras, Daniel Arenas, Margarita Magaña, Manuel Landeta, Felicia Mercado, Silvia Mariscal",Mexico,2010,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
80208212,Movie,Twice,Hidetaka Inazuka,Stuart Varnam-Atkin,"Japan, United States",2010,"Documentaries, International Movies"
80218432,Movie,You Can Tutu,James Brown,"Lily O'Regan, Jeannettsy Enriquez Borges, Joeley Gibson, Zahra Hassan Malik, Cleo Badcock, Stuart Manning, Ali Bastian, Amanda Holt",United Kingdom,2017,Children & Family Movies
80115134,Movie,Dog Eat Dog,Paul Schrader,"Nicolas Cage, Willem Dafoe, Christopher Matthew Cook, Omar J. Dorsey, Louisa Krause, Melissa Bolona, Reynaldo Gallegos",United States,2016,"Dramas, Thrillers"
80098284,Movie,Mr. Pig,Diego Luna,"Danny Glover, Maya Rudolph, José María Yazpik, Joel Murray, Angélica Aragón, Gabriela Araujo",Mexico,2016,"Dramas, Independent Movies, International Movies"
80024132,TV Show,Battle Creek,,"Josh Duhamel, Dean Winters, Aubrey Dollar, Edward Fordham Jr., Kal Penn, Janet McTeer, Liza Lapira, Damon Herriman, Meredith Eaton",United States,2015,"Crime TV Shows, TV Comedies, TV Dramas"
81054849,TV Show,The Disastrous Life of Saiki K.: Reawakened,,"Hiroshi Kamiya, Daisuke Ono, Nobunaga Shimazaki, Satoshi Hino, Natsuki Hanae, Ai Kayano, Yukari Tamura, Maaya Uchida, Yoshimasa Hosoya, Masaya Matsukaze, Tomoaki Maeno, Kenji Nojima, Mitsuo Iwata, Rikako Aikawa, Yuki Kaji, Eri Kitamura, M・A・O, Kensho Ono, Kohsuke Toriumi, Nao Toyama",,2019,"Anime Series, International TV Shows"
80220761,Movie,After Porn Ends 3,Brittany Andrews,,United States,2018,Documentaries
80087891,Movie,Anesthesia,Tim Blake Nelson,"Sam Waterston, Tim Blake Nelson, Jessica Hecht, Kristen Stewart, Corey Stoll, K. Todd Freeman, Glenn Close, Gretchen Mol, Michael Kenneth Williams, Gloria Reuben, Mickey Sumner, Yul Vazquez, Hannah Marks, Ben Konigsberg",United States,2015,"Dramas, Independent Movies"
81030762,TV Show,Pioneers: First Women Filmmakers*,,,,1925,TV Shows
80022613,Movie,The Autopsy of Jane Doe,André Øvredal,"Emile Hirsch, Brian Cox, Ophelia Lovibond, Michael McElhatton, Parker Sawyers, Jane Perry, Olwen Catherine Kelly","United Kingdom, United States",2016,"Horror Movies, Independent Movies, Thrillers"
80163263,Movie,Goon: Last of the Enforcers,Jay Baruchel,"Seann William Scott, Alison Pill, Liev Schreiber, Marc-André Grondin, Wyatt Russell, Elisha Cuthbert, Callum Keith Rennie, Jason Jones, Kim Coates, T.J. Miller",Canada,2016,"Comedies, International Movies, Sports Movies"
80154689,TV Show,My Runway,,"Ji-yeon Park, Dong-ho Kang, Chul-woong Kang, Bo-hyun Ahn, Hak Jin, Se-jin Park, Kisum",South Korea,2016,"International TV Shows, Korean TV Shows, Romantic TV Shows"
81078397,Movie,The First Temptation of Christ,Rodrigo Van Der Put,"Gregorio Duvivier, Fábio Porchat, Antonio Tabet, Evelyn Castro, Rafael Portugal, Robson Nunes, João Vicente de Castro, Estevam Nabote, Thati Lopes, Karina Ramil, Sura Berditchevsky, Fábio de Luca",Brazil,2019,"Comedies, International Movies"
80221271,Movie,Tiffany Haddish: Black Mitzvah,Linda Mendoza,Tiffany Haddish,United States,2019,Stand-Up Comedy
80103374,Movie,War on Everyone,John Michael McDonagh,"Alexander Skarsgård, Michael Peña, Theo James, Tessa Thompson, Caleb Landry Jones, Paul Reiser, Stephanie Sigman, David Wilmot, Malcolm Barrett",United Kingdom,2016,"Action & Adventure, Comedies"
81167490,Movie,Wish Man,Theo Davies,"Andrew Steel, Kirby Bliss Blanton, Tom Sizemore, Danny Trejo, Frank Whaley, Robert Pine, Fay Masterson, Steven Michael Quezada, Bruce Davison, Dale Dickey, Kenny Roberts, Colin Edwards, Casey Stoner, Freddie Spencer",United States,2019,"Children & Family Movies, Dramas"
80990571,TV Show,Blue Planet II,,David Attenborough,United Kingdom,2017,"British TV Shows, Docuseries, Science & Nature TV"
81012943,Movie,Silencer,Timothy Woodward Jr.,"Johnny Messner, Danny Trejo, Tito Ortiz, Chuck Liddell, Robert LaSardo, Nikki Leigh, Kai Scarlett Williams, Marlene Marquez",United States,2018,"Action & Adventure, Independent Movies"
80044536,Movie,Diary of a Chambermaid,Benoît Jacquot,"Léa Seydoux, Vincent Lindon, Clotilde Mollet, Hervé Pierre, Mélodie Valemberg, Patrick d'Assumçao, Vincent Lacoste, Joséphine Derenne, Dominique Reymond","France, Belgium",2015,"Dramas, International Movies"
70301620,Movie,Rezeta,Fernando Frías De La Parra,"Rezeta Veliu, Roger Mendoza, Emiliano Becerríl, Sebastián Cordova, Paulina Dávila",Mexico,2012,"Dramas, Independent Movies, International Movies"
70213471,Movie,Lawless,John Hillcoat,"Shia LaBeouf, Jessica Chastain, Jason Clarke, Guy Pearce, Lew Temple, Gary Oldman, Tim Tolin, Dane DeHaan, Mia Wasikowska, Chris McGarry, Tom Hardy",United States,2012,Dramas
81036061,TV Show,In Family We Trust,,"Songsit Roongnophakunsri, Saksit Tangtong, Kathaleeya McIntosh, Sopitnapa Choompanee, Apasiri Nitibhon, Phollawat Manuprasert, Nappon Gomarachun, Patravadi Mejudhon, Kejmanee Wattanasin, Supoj Chancharoen, Pimmara Charoenpakdee, Thanapob Leeratanakajorn, Kritsanapoom Pibulsonggram, Teeradon Supapunpinyo, Kongyingyong Chonlathorn, Lapat Ngamchaweng, Sivakorn Adulsuttikul, Paris Intarakomalyasut, Jackrin Kungwankiatichai, Vachirawich Aranthanawong, Sawanya Paisarnpayak, Kanyawee Songmuang, Pitisak Yaowananon, Chavalit Chittanant, Thaneth Warakulnukroh",Thailand,2018,"Crime TV Shows, International TV Shows, TV Dramas"
80208337,TV Show,La Mante,,"Carole Bouquet, Fred Testot, Pascal Demolon, Manon Azem, Frédérique Bel, Élodie Navarre, Jacques Weber",France,2017,"Crime TV Shows, International TV Shows, TV Dramas"
70132228,Movie,Shelter,"Måns Mårlind, Björn Stein","Julianne Moore, Jonathan Rhys Meyers, Jeffrey DeMunn, Frances Conroy, Nate Corddry, Brooklynn Proulx, Brian Anthony Wilson, Joyce Feurring, Steven Rishard, Charles Techman",United States,2010,"Horror Movies, Thrillers"
80194671,Movie,The Climb,Ludovic Bernard,"Ahmed Sylla, Alice Belaïdi, Kevin Razy, Nicolas Wanczycki, Waly Dia, Umesh Tamang",France,2017,"Action & Adventure, Comedies, Dramas"
80192950,TV Show,The Real Football Factories,,Danny Dyer,United Kingdom,2006,"British TV Shows, Docuseries, International TV Shows"
80163430,TV Show,Wadi,,"Syafie Naswip, Ardell Aryana, Naim Daniel, Shafieq Shazwan, Fimie Don, Afieq Syazwan, Amyza Aznan, Azhan Rani, Ahmad Iswazir",,2015,"International TV Shows, TV Dramas"
70253398,Movie,Shrek the Musical,Jason Moore,"Brian d'Arcy James, Daniel Breaker, Sutton Foster, Christopher Sieber, John Tartaglia, Rozi Baker, Ryan Duncan, Leah Greenhaus, Chris Hoch, Marissa O'Donnell, Denny Paschall",United States,2013,"Children & Family Movies, Comedies, Music & Musicals"
81043135,Movie,Hot Gimmick: Girl Meets Boy,Yuki Yamato,"Miona Hori, Hiroya Shimizu, Shotaro Mamiya, Mizuki Itagaki, Hiyori Sakurada, Kaisei Kamimura, Ai Yoshikawa, Ryohei Shima, Asuka Kurosawa, Kazuya Takahashi, Takashi Sorimachi, Riho Yoshioka",,2019,"Dramas, International Movies"
80185375,Movie,A Twelve Year Night,Álvaro Brechner,"Antonio de la Torre, Chino Darín, Alfonso Tort, Soledad Villamil, César Troncoso, Silvia Pérez Cruz, César Bordón, Mirella Pascual, Nidia Telles, Eduardo Recabarren","Uruguay, Argentina, Spain",2018,"Dramas, International Movies"
80097519,Movie,Avicii: True Stories,Levan Tsikurishvili,Avicii,"Sweden, Netherlands",2017,"Documentaries, International Movies, Music & Musicals"
80988062,Movie,Black Mirror: Bandersnatch,,"Fionn Whitehead, Will Poulter, Craig Parkinson, Alice Lowe, Asim Chaudhry",United States,2018,"Dramas, International Movies, Sci-Fi & Fantasy"
80240277,TV Show,Hashoter Hatov,,"Moshe Ivgy, Guy Loel, Yuval Semo, Yigal Adika, Avi Shnaidman, Vered Feldman, Liora Rivlin",Israel,2015,"Crime TV Shows, International TV Shows, TV Comedies"
81024730,Movie,Life Ki Toh Lag Gayi,Rakesh Mehta,"Kay Kay Menon, Ranvir Shorey, Manu Rishi Chadha, Pradhuman Singh, Neha Bhasin, Jackie Shroff, Asrani, Neeraj Vora, Sharat Saxena, Tom Alter",India,2012,"Action & Adventure, Comedies, Dramas"
80217475,TV Show,Murder Mountain,,,United States,2018,"Crime TV Shows, Docuseries"
80151663,Movie,Oasis: Supersonic,Mat Whitecross,"Oasis, Alan McGee, Paul McGuigan, Liam Gallagher, Noel Gallagher",United Kingdom,2016,"Documentaries, International Movies, Music & Musicals"
81024717,Movie,Rehmataan,,"Sukhjinder Shera, Guggu Gill, Deep Dhillon, Raj Virk, Surinder Shinda",India,2012,"Dramas, International Movies, Romantic Movies"
80194558,TV Show,Selection Day,,"Mohammad Samad, Yash Shashank Dholye, Rajesh Tailang, Mahesh Manjrekar, Karanvir Malhotra, Ratna Pathak Shah, Akshay Oberoi",India,2018,"International TV Shows, TV Dramas, Teen TV Shows"
80995577,Movie,The Birth Reborn 3,Eduardo Chauvet,,Brazil,2018,"Documentaries, International Movies"
80244708,Movie,When Angels Sleep,Gonzalo Bendala,"Julián Villagrán, Marian Álvarez, Ester Expósito, Sira Alonso de Alarcón, Asia Ortega, Daniel Jumillas, Christian Mulas",Spain,2018,"Dramas, International Movies, Thrillers"
80136332,Movie,The NSU-Complex,"Stefan Aust, Dirk Laabs",,Germany,2016,"Documentaries, International Movies"
80082739,Movie,Fifty,Biyi Bandele,"Dakore Akande, Ireti Doyle, Nse Ikpe-Etim, Omoni Oboli",Nigeria,2015,"Dramas, International Movies"
81228864,Movie,Blitz Patrollie,Andrew Wessels,"Joey Rasdien, David Kau, David Kibuuka, Chris Forrest, Santhiran Moonsamy, Quentin Krog, Kaseran Pillay, Mabutho Sithole, Mel Miller, Kagiso Lediga, Craig Urbani",South Africa,2013,"Action & Adventure, Comedies, International Movies"
81094074,Movie,"El Pepe, a Supreme Life",Emir Kusturica,"José Mujica, Emir Kusturica","Argentina, Uruguay, Serbia",2018,"Documentaries, International Movies"
81010817,TV Show,Kevin Hart: Don’t F**k This Up,,,United States,2019,Docuseries
81037848,TV Show,The Gift,,"Beren Saat, Mehmet Günsür, Metin Akdülger, Melisa Şenolsun, Başak Köklükaya, Civan Canova, Tim Seyfi, Meral Çetinkaya, Hazal Türesan, Cezmi Baskın",Turkey,2019,"International TV Shows, TV Dramas, TV Mysteries"
81044813,Movie,The Secret Life of Pets 2,Chris Renaud,"Patton Oswalt, Kevin Hart, Tiffany Haddish, Jenny Slate, Eric Stonestreet, Harrison Ford, Dana Carvey, Nick Kroll, Lake Bell, Ellie Kemper, Bobby Moynihan, Hannibal Buress","United States, France, Japan",2019,"Children & Family Movies, Comedies"
81172726,Movie,The Vendor,Odunlade Adekola,"Odunlade Adekola, Jide Kosoko, Adunni Ade, Eniola Ajao, Ireti Osayemi, Kayode Olaseinde, Tunde Bernard, Bolaji Amusan",,2018,"Comedies, International Movies"
81029400,Movie,At First Light,Jason Stone,"Stefanie Scott, Theodore Pellerin, Percy Hynes White, Kate Burton, Saïd Taghmaoui, Kristin Booth, James Wotherspoon",Canada,2018,"Dramas, Sci-Fi & Fantasy"
80141781,Movie,Bibi & Tina: Tohuwabohu Total,Detlev Buck,"Lina Larissa Strahl, Lisa-Marie Koroll, Louis Held, Lea van Acken, Emilio Sakraya, Michael Maertens, Martin Seifert",Germany,2017,"Children & Family Movies, Music & Musicals"
70253590,Movie,Pusher,Luis Prieto,"Richard Coyle, Bronson Webb, Agyness Deyn, Mem Ferda, Zlatko Buric, Paul Kaye, Bill Thomas, Neil Maskell, Daisy Lewis",United Kingdom,2012,Action & Adventure
80204885,TV Show,Towies,,,,2016,"International TV Shows, Reality TV"
80116839,TV Show,Chasing Cameron,,"Cameron Dallas, Aaron Carpenter, Taylor Caniff, Willie Jones, Trey Schafer, Bart Bordelon, Blake Gray",United States,2016,"Reality TV, Teen TV Shows"
80225085,TV Show,Fast & Furious Spy Racers,,"Tyler Posey, Charlet Chung, Jorge Diaz, Camille Ramsey, Luke Youngblood, Renée Elise Goldsberry",United States,2019,Kids' TV
81150338,Movie,The App,Elisa Fuksas,"Vincenzo Crea, Jessica Cressy, Greta Scarano, Maya Sansa, Abel Ferrara, Anita Kravos",Italy,2019,"Dramas, Independent Movies, International Movies"
80213020,TV Show,The Bonfire of Destiny,,"Audrey Fleurot, Julie de Bona, Camille Lou, Gilbert Melki, Josiane Balasko, Antoine Duléry, Florence Pernel, Théo Fernandez, Victor Meutelet, François-David Cardonnel, Stéphane Guillon, Aurélien Wiik, Gilles Cohen",France,2019,"International TV Shows, TV Dramas"
80013773,Movie,Left Behind,Vic Armstrong,"Nicolas Cage, Chad Michael Murray, Cassi Thomson, Nicky Whelan, Jordin Sparks, Lea Thompson, Gary Grubbs, Quinton Aaron","United States, Canada",2014,"Action & Adventure, Faith & Spirituality, Sci-Fi & Fantasy"
80098103,Movie,The Innocents,Anne Fontaine,"Lou de Laâge, Agata Kulesza, Agata Buzek, Vincent Macaigne, Joanna Kulig, Katarzyna Dabrowska, Pascal Elso, Anna Prochniak","France, Poland",2016,"Dramas, International Movies"
80211991,TV Show,You,Lee Toland Krieger,"Penn Badgley, Elizabeth Lail, Shay Mitchell, John Stamos, Luca Padovan, Zach Cherry",United States,2018,"Crime TV Shows, Romantic TV Shows, TV Dramas"
80182473,Movie,Mr. Roosevelt,Noël Wells,"Noël Wells, Nick Thune, Britt Lower, Daniella Pineda, Andre Hyland, Armen Weitzman, Sergio Cilli",United States,2017,"Comedies, Independent Movies"
80214478,Movie,Todd Barry: Spicy Honey,Jay Chapman,Todd Barry,United States,2017,Stand-Up Comedy
80182034,Movie,Walk with Me,"Marc Francis, Max Pugh","Benedict Cumberbatch, Thich Nhat Hanh",United Kingdom,2017,Documentaries
80037129,TV Show,Ezel,,"Kenan İmirzalıoğlu, Cansu Dere, Haluk Bilginer, Yiğit Özşener, Barış Falay, Burçin Terzioğlu, Bade İşçil, Sarp Akkaya, İpek Bilgin, Salih Kalyon, Tuncel Kurtiz, Sedef Avcı, Berrak Tüzünataç, İsmail Filiz",Turkey,2009,"Crime TV Shows, International TV Shows, TV Dramas"
80037176,TV Show,Kaçak,,"Gürkan Uygun, Mustafa Avkıran, Berk Hakman, Begüm Birgören, Özlem Yılmaz, Yağmur Tanrısevsin, İnanç Konukçu, Hasan Küçükçetin, Metin Coşkun, Selda Özer, Yağız Atakan Savaş, Burak Deniz, Cengiz Sezici, Haluk Bilginer, Tuğba Melis Türk",Turkey,2013,"Crime TV Shows, International TV Shows, TV Action & Adventure"
80037484,TV Show,Kurt Seyit & Sura,,"Kıvanç Tatlıtuğ, Farah Zeynep Abdullah, Fahriye Evcen, Ushan Çakır, Birkan Sokullu",Turkey,2014,"International TV Shows, Romantic TV Shows, TV Dramas"
80120301,TV Show,Mahmut & Meryem,,"Aras Bulut İynemli, Eva Dedova, Fahreddin Manafov, Melahat Abbasova, Polat Bilgin, Mehmet Çevik, Shamil Suleimanov, Şafak Başkaya, İlker Kızmaz, Kristina Krepela, Ufuk Şen","Turkey, Azerbaijan",2013,"International TV Shows, Romantic TV Shows, TV Dramas"
80083594,Movie,Marco Polo: One Hundred Eyes,Alik Sakharov,"Tom Wu, Benedict Wong, Michelle Yeoh",United States,2015,Movies
81164603,Movie,Doom: Annihilation,Tony Giglio,"Amy Manson, Dominic Mafham, Luke Allen-Gale, James Weber Brown, Clayton Adams, Nina Bergman, Amer Chadha-Patel, Gavin Brocker, Chidi Ajufo, Hari Dhillon, Katrina Nare",United States,2019,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
81000505,Movie,Fireworks,"Akiyuki Shinbo, Nobuyuki Takeuchi","Yuki Kaji, Nobuo Tobita, Michiko Neya, Mitsuru Miyamoto, Fumihiko Tachiki, Shintaro Asanuma, Takahiro Sakurai, Kana Hanazawa, Toshiyuki Toyonaga, Suzu Hirose, Shinichiro Miki, Mamoru Miyano, Takako Matsu, Masaki Suda",Japan,2017,"Anime Features, Romantic Movies"
81045499,Movie,Grand-Daddy Day Care,Ron Oliver,"Danny Trejo, Reno Wilson, Margaret Avery, Barry Bostwick, Julia Duffy, Anthony Gonzalez, Linda Gray, James Hong, Hal Linden, Alec Mapa",United States,2019,"Children & Family Movies, Comedies"
81164636,Movie,Jarhead: Law of Return,Don Michael Paul,"Amaury Nolasco, Devon Sawa, Robert Patrick, Jeff Pierre, Ben Cross, Amos Tamam, Yael Eitan, Tsahi Halevi","Israel, United States",2019,"Action & Adventure, Dramas"
81037697,Movie,MFKZ,"Shojiro Nishimi, Guillaume Renard","Kenn Michael, Vince Staples, Dino Andrade, Michael Chiklis, Giancarlo Esposito, Jorge Gutierrez, Dascha Polanco, RZA, Danny Trejo, Antonio Alvarez","France, Japan",2017,"Action & Adventure, Comedies, International Movies"
80208235,Movie,Sweetheart,J.D. Dillard,"Kiersey Clemons, Emory Cohen, Hanna Mangan Lawrence, Andrew Crawford, Benedict Samuel",United States,2019,"Horror Movies, Sci-Fi & Fantasy, Thrillers"
80219127,Movie,Avengers: Infinity War,"Anthony Russo, Joe Russo","Robert Downey Jr., Josh Brolin, Mark Ruffalo, Tom Hiddleston, Chris Evans, Chris Hemsworth, Jeremy Renner, Chris Pratt, Elizabeth Olsen, Sebastian Stan, Benedict Cumberbatch, Paul Bettany, Cobie Smulders, Benedict Wong, Zoe Saldana, Karen Gillan, Vin Diesel, Dave Bautista, Bradley Cooper, Pom Klementieff, Scarlett Johansson, Benicio Del Toro, Anthony Mackie, Chadwick Boseman, Danai Gurira, Paul Rudd, Don Cheadle, Tom Holland",United States,2018,"Action & Adventure, Sci-Fi & Fantasy"
80052828,Movie,Backtrack,Michael Petroni,"Adrien Brody, Sam Neill, Robin McLeavy, Bruce Spence, Jenni Baird, Chloe Bayliss, Anna Lise Phillips, George Shevtsov","Australia, United Kingdom, United Arab Emirates, Canada",2015,"Dramas, Thrillers"
80190840,Movie,A Gray State,Erik Nelson,,United States,2017,Documentaries
80225526,TV Show,Part-Time Idol,,"Hee-jeong Kim, Seung-un Hwang, Soo-hyun Lee, Hyun-bin Kwon, Young-deuk Kwon, Kim Min-kyo",,2017,"International TV Shows, Korean TV Shows, TV Comedies"
80195377,TV Show,Planet Earth II,,David Attenborough,United Kingdom,2016,"British TV Shows, Docuseries, Science & Nature TV"
80145086,Movie,When Hari Got Married,"Ritu Sarin, Tenzing Sonam",,"United Kingdom, India, United States",2013,"Documentaries, International Movies"
80042177,TV Show,Sammy & Co,,,France,2014,"Kids' TV, TV Comedies"
80244123,Movie,Como caído del cielo,Pepe Bojórquez,"Omar Chaparro, Ana Claudia Talancón, Stephanie Cayo, Yare Santana, Angélica María, Manuel 'Flaco' Ibáñez, Laura De Ita",Mexico,2019,"Comedies, International Movies, Music & Musicals"
81104634,Movie,John Mulaney & The Sack Lunch Bunch,Rhys Thomas,"John Mulaney, Alexander Bello, Tyler Bourke, Ava Briglia, Cordelia Comando, Camille De La Cruz, Oriah Elgrabli, Jake Ryan Flynn, Orson Hong, Isabella Iannelli, Jacob Laval, Suri Marrero, Zell Steele Morrow, Jonah Mussolino, Lexi Perkel, Linder Sutton",United States,2019,"Children & Family Movies, Comedies"
80997338,TV Show,Hi Score Girl,,"Kohei Amasaki, Sayumi Suzushiro, Yuuki Hirose, Kazuyuki Okitsu, Daiki Yamashita, Daria Midou, Satomi Arai, Shizuka Ito, Cho, Chinatsu Akasaki, Tomokazu Sugita, Yuichi Nakamura, Kana Ueda, Taketora, Hochu Otsuka, Hiroki Yasumoto",Japan,2018,"Anime Series, International TV Shows, Romantic TV Shows"
80210736,TV Show,Stand Up and Away! with Brian Regan,,Brian Regan,United States,2018,"Stand-Up Comedy & Talk Shows, TV Comedies"
81020728,TV Show,Way Back into Love,,"June Tsai, Ray Chang, Lung Shao-hua, Yi-Wen Yen, Ching-kuan Wang, Mai Sato",Taiwan,2011,"International TV Shows, Romantic TV Shows, TV Comedies"
80153226,TV Show,Ninja Hattori,,"Junko Hori, Masako Sugaya, Yuko Mita, Kaneta Kimotsuki, Kenichi Ogata, Eiko Yamada, Yuzuru Fujimoto, Yuri Nashiwa, Runa Akiyama, Issei Futamata",Japan,1981,"Anime Series, Kids' TV"
